dataAreaId,PurchaseOrderNumber,FiscalDocumentOperationTypeId,ExpectedStoreAvailableSalesDate,VendorInvoiceDeclarationId,DeliveryModeId,InvoiceAddressStreet,OrderVendorAccountNumber,Email,TransportationModeId,IsChangeManagementActive,AccountingDistributionTemplateName,DeliveryAddressDescription,VendorTransactionSettlementType,DeliveryCityInKana,DeliveryStreetInKana,ReasonComment,NumberSequenceGroupId,TransportationTemplateId,AccountingDate,CashDiscountPercentage,PurchaseOrderName,RequestedDeliveryDate,DeliveryAddressCountryRegionId,DeliveryAddressLatitude,MultilineDiscountVendorGroupCode,DeliveryAddressCity,ConfirmedDeliveryDate,PurchaseRebateVendorGroupId,InvoiceAddressCounty,ChargeVendorGroupId,RequesterPersonnelNumber,ProjectId,ShippingCarrierId,TotalDiscountPercentage,DeliveryAddressDistrictName,PriceVendorGroupCode,PurchaseOrderHeaderCreationMethod,DeliveryAddressCountyId,DeliveryAddressZipCode,IsConsolidatedInvoiceTarget,ConfirmingPurchaseOrderCode,LanguageId,ReasonCode,DeliveryAddressDunsNumber,DeliveryTermsId,BankDocumentType,ExpectedStoreReceiptDate,DeliveryAddressName,InvoiceAddressCountryRegionId,ReplenishmentServiceCategoryId,PurchaseOrderPoolId,DeliveryAddressStreetNumber,RequestedShipDate,ExpectedCrossDockingDate,InvoiceAddressStreetNumber,IsDeliveryAddressPrivate,TaxExemptNumber,FormattedInvoiceAddress,BuyerGroupId,DeliveryAddressCountryRegionISOCode,CashDiscountCode,PaymentScheduleName,IntrastatTransactionCode,URL,CurrencyCode,ConfirmingPurchaseOrderCodeLanguageId,InvoiceType,ArePricesIncludingSalesTax,DeliveryAddressLocationId,GSTSelfBilledInvoiceApprovalNumber,IsDeliveredDirectly,ConfirmedShipDate,ShipCalendarId,IntrastatStatisticsProcedureCode,InvoiceVendorAccountNumber,OverrideSalesTax,DeliveryAddressStreet,VendorOrderReference,ReplenishmentWarehouseId,FixedDueDate,TransportationDocumentLineId,SalesTaxGroupCode,IsDeliveryAddressOrderSpecific,VendorPostingProfileId,VendorPaymentMethodSpecificationName,InvoiceAddressCity,ShippingCarrierServiceGroupId,ContactPersonId,DefaultReceivingWarehouseId,EUSalesListCode,ImportDeclarationNumber,PurchaseOrderStatus,PaymentTermsName,DeliveryAddressLongitude,DocumentApprovalStatus,InvoiceAddressZipCode,ShippingCarrierServiceId,DefaultLedgerDimensionDisplayValue,DeliveryAddressTimeZone,AttentionInformation,DeliveryAddressStateId,DeliveryBuildingCompliment,IntrastatTransportModeCode,DeliveryAddressPostBox,IsOneTimeVendor,IntrastatPortId,FinTagDisplayValue,OrdererPersonnelNumber,VendorPaymentMethodName,InvoiceAddressState,DefaultReceivingSiteId,LineDiscountVendorGroupCode,TransportationRoutePlanId,ZakatContractNumber,FormattedDeliveryAddress,TotalDiscountVendorGroupCode,TradeEndCustomerAccount
usrt,000224,,1900-01-01T12:00:00Z,,,,1008,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Wide World Importers,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.wideworldimporters.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1008,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,,No,GEN,,,,,SANDIEG,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000225,,1900-01-01T12:00:00Z,,,,1001,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,A. Datum Corporation,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.adatum.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1001,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,CA,No,GEN,,,,,SCOTTSD,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000226,,1900-01-01T12:00:00Z,,,,1002,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Fabrikam,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.fabrikam.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1002,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IA,No,GEN,,,,,SCOTTSD,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000227,,1900-01-01T12:00:00Z,,,,1003,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Litware,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.litwareinc.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1003,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,ID,No,GEN,,,,,SCOTTSD,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000228,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Northwind Traders,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SCOTTSD,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000229,,1900-01-01T12:00:00Z,,,,1005,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Proseware,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.proseware.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1005,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,MA,No,GEN,,,,,SCOTTSD,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000230,,1900-01-01T12:00:00Z,,,,1006,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Southridge Video,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.southridgevideo.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1006,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,,No,GEN,,,,,SCOTTSD,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000231,,1900-01-01T12:00:00Z,,,,1007,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,The Phone Company,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.thephone-company.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1007,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,,No,GEN,,,,,SCOTTSD,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000232,,1900-01-01T12:00:00Z,,,,1008,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Wide World Importers,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.wideworldimporters.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1008,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,,No,GEN,,,,,SCOTTSD,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000233,,1900-01-01T12:00:00Z,,,,1001,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,A. Datum Corporation,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.adatum.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1001,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,CA,No,GEN,,,,,SEATTLE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000234,,1900-01-01T12:00:00Z,,,,1002,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Fabrikam,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.fabrikam.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1002,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IA,No,GEN,,,,,SEATTLE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000235,,1900-01-01T12:00:00Z,,,,1003,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Litware,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.litwareinc.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1003,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,ID,No,GEN,,,,,SEATTLE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000236,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Northwind Traders,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SEATTLE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000237,,1900-01-01T12:00:00Z,,,,1005,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Proseware,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.proseware.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1005,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,MA,No,GEN,,,,,SEATTLE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000238,,1900-01-01T12:00:00Z,,,,1006,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Southridge Video,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.southridgevideo.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1006,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,,No,GEN,,,,,SEATTLE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000239,,1900-01-01T12:00:00Z,,,,1007,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,The Phone Company,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.thephone-company.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1007,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,,No,GEN,,,,,SEATTLE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000240,,1900-01-01T12:00:00Z,,,,1008,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Wide World Importers,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.wideworldimporters.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1008,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,,No,GEN,,,,,SEATTLE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000241,,1900-01-01T12:00:00Z,,,,1001,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,A. Datum Corporation,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.adatum.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1001,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,CA,No,GEN,,,,,SANTACL,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000242,,1900-01-01T12:00:00Z,,,,1002,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Fabrikam,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.fabrikam.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1002,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IA,No,GEN,,,,,SANTACL,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000243,,1900-01-01T12:00:00Z,,,,1003,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Litware,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.litwareinc.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1003,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,ID,No,GEN,,,,,SANTACL,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000244,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Northwind Traders,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SANTACL,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000245,,1900-01-01T12:00:00Z,,,,1005,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Proseware,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.proseware.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1005,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,MA,No,GEN,,,,,SANTACL,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000246,,1900-01-01T12:00:00Z,,,,1006,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Southridge Video,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.southridgevideo.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1006,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,,No,GEN,,,,,SANTACL,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000247,,1900-01-01T12:00:00Z,,,,1007,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,The Phone Company,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.thephone-company.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1007,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,,No,GEN,,,,,SANTACL,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000248,,1900-01-01T12:00:00Z,,,,1008,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Wide World Importers,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.wideworldimporters.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1008,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,,No,GEN,,,,,SANTACL,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000249,,1900-01-01T12:00:00Z,,,,1001,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,A. Datum Corporation,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.adatum.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1001,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,CA,No,GEN,,,,,DC-West,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000250,,1900-01-01T12:00:00Z,,,,1002,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Fabrikam,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.fabrikam.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1002,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IA,No,GEN,,,,,DC-West,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000251,,1900-01-01T12:00:00Z,,,,1003,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Litware,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.litwareinc.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1003,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,ID,No,GEN,,,,,DC-West,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,000252,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-01-01T12:00:00Z,0.0,Northwind Traders,2015-01-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,DC-West,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,000040,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
